17
893 920
202 718 -511
713 502 -887
909 903 -788
567 566 538
620 366 -186
639 457 862
317 271 -273
44 228 -560
840 61 -298
279 693 -980
745 144 656
268 755 -121
619 875 -303
300 413 -433
199 566 -764
707 372 168
744 471 271
94 359 -578
110 774 -539
269 838 869
112 24 564
507 232 -455
241 808 76
888 5 277
511 426 -913
796 359 -203
144 280 -175
203 7 545
357 382 657
378 285 -889
367 582 -362
460 559 761
761 62 -42
441 377 617
407 534 -707
167 600 218
784 232 -966
893 593 652
85 620 -11
35 480 -117
187 13 81
605 157 -929
384 147 866
512 65 295
726 577 -628
513 744 -129
736 778 -683
240 79 -771
368 109 -28
762 620 311
664 884 646
759 720 244
545 534 967
835 371 -88
330 909 -659
59 851 677
261 880 -441
383 684 0
303 267 898
702 819 6
727 611 -971
607 339 974
264 558 671
734 232 755
745 474 24
123 547 -690
598 195 -298
347 328 940
679 320 -844
648 881 365
181 474 -556
357 33 -153
560 499 74
217 598 119
825 900 270
724 221 -849
151 449 -734
872 854 679
818 577 -50
143 656 856
248 908 -774
776 613 -821
753 405 905
263 195 847
248 134 -871
871 545 -56
631 508 -74
372 874 542
578 256 -149
567 392 334
559 757 98
328 145 -604
784 482 634
501 445 529
9 353 -754
232 676 -95
428 20 -345
893 872 937
574 449 87
56 716 23
344 97 -119
533 586 -346
394 416 26
353 261 765
92 242 -710
632 683 -684
220 732 -134
75 707 308
13 176 -573
862 285 -694
421 195 -902
360 606 -920
8 870 460
619 226 -869
778 710 854
422 694 906
781 297 175
107 529 -778
238 302 774
29 495 490
723 17 -291
295 446 592
461 807 503
780 841 -829
676 416 -163
894 190 -269
368 357 512
118 677 -474
380 70 813
478 428 549
798 542 -371
674 728 328
452 527 -178
675 148 217
702 374 417
476 608 251
260 191 990
329 271 4
811 3 111
860 586 168
111 607 34
497 909 -452
434 754 -652
46 107 628
243 107 -966
672 643 -640
216 891 219
632 520 -568
707 387 -585
601 624 -506
154 564 122
669 159 -243
29 526 396
493 833 557
36 41 219
486 480 71
116 328 798
906 547 220
548 719 -756
61 653 748
742 626 316
184 739 -638
698 772 -28
887 131 -79
37 864 663
770 303 -893
685 813 823
808 568 -749
686 737 -330
86 204 -414
148 415 684
854 677 -829
495 874 373
477 285 758
454 187 -786
613 259 -426
507 660 819
278 183 161
451 603 -35
710 435 771
473 385 323
404 658 722
310 288 664
203 303 -83
640 12 -982
578 898 68
529 374 108
412 283 -830
691 342 -211
765 832 -487
139 375 -159
289 175 -883
77 243 -637
650 749 5
741 642 569
352 870 -810
893 550 95
541 578 688
422 273 601
130 215 840
122 869 262
636 293 709
178 33 946
725 891 600
434 670 -183
300 460 2
27 798 -654
644 609 -730
796 697 771
577 647 269
701 53 -540
816 623 523
792 416 -67
102 570 -200
495 299 773
841 642 -903
292 898 466
337 131 904
549 585 622
170 402 265
167 200 44
68 394 955
579 321 -686
44 864 -327
417 621 -478
785 154 -962
627 450 -393
743 376 -472
389 377 -270
616 334 -411
259 438 456
531 162 520
895 811 -251
180 805 215
89 907 572
383 709 844
523 575 404
775 851 -420
296 689 -257
681 757 -416
503 676 72
853 428 790
864 220 202
206 584 -56
137 660 580
740 345 614
71 846 -299
93 276 -501
85 726 788
582 797 -803
400 712 -721
36 191 612
360 69 -184
658 577 973
94 468 751
635 126 -745
491 855 -62
624 566 -812
505 155 789
141 775 -504
167 649 23
903 20 -70
274 653 59
384 782 5
546 518 379
154 897 -724
100 371 -226
282 176 -550
70 133 419
205 653 293
460 278 164
848 33 120
155 663 904
699 62 954
303 474 815
757 64 697
887 171 744
291 860 946
859 684 -115
846 841
200 429 782
441 169 635
133 593 -494
727 53 210
415 6 -511
665 434 -591
534 165 865
57 244 -803
424 544 309
385 271 -714
115 518 202
318 557 932
469 490 -3
288 445 -68
760 35 105
495 154 552
545 443 653
666 295 -205
212 682 455
833 733 -364
78 618 991
488 75 905
520 429 -777
312 489 106
535 449 -814
421 109 524
841 23 -864
612 734 536
467 35 -372
659 297 686
109 721 -723
660 791 645
277 423 -692
512 463 105
821 682 -335
68 670 -39
65 630 411
659 32 -98
387 221 -578
27 40 503
557 520 -852
514 324 129
467 435 -902
835 681 574
632 400 303
698 835 -717
103 504 -511
333 138 -440
592 708 -760
92 30 731
249 434 625
270 356 669
617 502 363
193 622 -222
763 414 -168
675 418 -696
165 339 856
139 133 -631
99 775 668
701 340 634
575 53 542
14 824 406
565 454 340
818 511 831
731 598 -576
701 841 1000
97 324 -172
827 433 -98
270 26 480
44 209 934
144 146 -129
187 353 -129
361 163 -231
738 641 339
443 388 920
577 256 -829
115 42 608
421 590 -728
255 337 -252
31 289 621
576 358 760
734 286 71
337 512 -501
120 68 -437
779 60 -453
147 349 -778
402 215 961
522 103 -944
660 736 -172
673 233 -462
38 3 954
46 731 8
500 119 -363
700 510 677
425 52 170
61 551 -547
472 529 -177
19 71 967
400 691 -47
823 381 -90
671 576 -24
564 224 304
358 489 -547
443 137 825
712 831 -859
778 95 -310
226 209 377
388 590 647
831 240 414
82 280 180
232 639 -218
559 66 -693
492 107 -83
348 68 841
726 646 792
744 154 -93
372 681 109
453 810 -124
97 504 948
139 706 -774
688 673 -401
646 197 -465
89 361 -682
752 435 -434
654 786 -227
355 184 -609
490 35 840
82 117 -388
624 506 825
747 757 402
155 98 -134
649 817 -794
621 211 149
785 149 -306
309 482 62
650 840 -327
446 171 67
523 332 -451
221 503 -745
29 93 735
778 465 -118
556 769 -704
569 293 -970
711 754 584
713 620 725
289 204 753
397 643 472
377 833 187
659 303 370
769 716 848
511 216 -739
566 23 -331
741 115 323
4 21 718
426 67 -687
553 565 313
818 555 -523
246 173 -245
361 763 -802
511 318 -614
763 805 844
563 429 -66
753 420 63
103 781 85
197 467 -306
185 801 -571
707 205 -288
465 631 -295
204 677 -47
402 483 -885
701 159 -287
464 673 286
605 32 -397
298 264 -650
198 568 -79
480 376 984
52 447 974
556 690 -959
593 15 -404
472 189 810
69 531 -309
141 275 271
95 319 -526
466 669 354
306 70 996
677 457 96
529 690 842
325 311 949
677 792 -755
800 524 267
180 204 920
113 495 414
586 48 -511
299 759 -673
433 751 -292
662 476 -592
140 748 -973
443 376 -564
693 690 -165
63 629 523
300 96 -542
732 171 362
279 543 -110
390 507 26
219 599 -478
242 341 3
393 369 -255
763 461 724
677 449 784
243 669 17
546 683 -80
379 625 474
233 254 -203
563 276 723
473 489 -280
672 302 -706
771 713 642
468 598 202
678 660 973
276 216 172
188 58 400
212 666 -846
67 525 38
324 189 -260
625 263 -794
631 233 -895
372 98 -452
427 633 225
517 90 -896
198 516 -697
42 386 940
290 385 227
644 641 592
412 40 -143
772 750 -802
198 325 -48
593 176 819
224 29 853
710 329 -410
443 516 444
44 304 -312
573 832 -470
385 795 204
822 354 -426
75 680 38
148 839 -881
12 113 460
741 307 -883
635 497 356
17 604 -66
727 716 -149
707 770 -405
609 193 151
753 637 176
196 429 -126
311 332 59
839 66 -447
588 100 -6
299 711 -881
372 177 433
249 603 -305
271 128 -336
815 248 -79
801 764 783
523 748 452
649 748 480
365 11 454
610 174 -845
685 793 -321
396 712 91
846 263 251
258 47 973
484 670 -639
600 244 -831
517 34 756
284 230 -578
703 28 718
440 397 696
19 309 650
482 29 300
164 835 129
78 201 -225
253 34 768
222 813 -471
20 199 851
683 528 -736
58 306 -488
198 614 -180
725 234 -247
198 221 570
216 165 -370
395 607 285
676 9 -809
35 264 -479
739 359 -782
627 56 -307
706 651 -409
363 132 355
646 236 405
769 64 367
168 558 846
624 739 -624
17 650 -380
616 586 -846
304 115 -120
258 325 212
75 694 90
597 829 -715
748 716 990
484 527 -408
803 382 920
793 498 -985
698 603 57
750 588 -1
344 173 -883
718 165 -130
14 393 574
721 557 -905
586 366 942
84 381 287
708 298 817
73 604 525
575 140 -299
505 755 665
251 662 531
669 238 998
514 716 808
181 274 -802
571 529 -8
554 777 312
179 203 61
525 520 308
779 516 390
173 205 -643
827 766 21
153 519 274
721 557 -387
708 845 -200
11 22 171
179 452 -648
367 85 982
582 205 -213
153 510 -41
804 627 43
643 44 -25
410 194 305
660 467 447
435 269 762
800 219 -351
797 375 -483
439 305 -166
403 182 -82
714 241 -544
151 838 970
818 680 352
777 460 -124
312 112 -300
665 244 900
501 652 -291
32 339 262
817 95 354
351 248 -780
769 716 -561
674 311 498
588 637 80
458 252 -118
495 130 -260
84 527 -268
151 188 -273
707 395 -753
462 73 -793
548 553 -72
139 522 -535
185 277 28
593 492 595
638 324 -228
154 326 -510
540 153 278
99 703 366
452 824 -734
210 814 -680
273 387 203
149 380 323
199 273 -831
421 26 20
805 830 78
21 160 365
321 746 460
156 432 771
765 130 986
567 29 727
634 789 726
308 35 -387
424 533 461
191 473 -978
368 632 758
50 653 -47
20 629 -521
227 722 439
457 218 356
634 699 -161
423 15 491
88 50 633
256 218 935
580 624 -818
164 712 434
136 346 105
48 321 -650
299 226 -378
389 339 -574
562 476 990
374 201 848
670 265 240
199 660 -238
809 279 -206
275 596 -423
665 132 142
591 101 -147
258 699 602
18 719 -936
452 169 -458
359 275 588
471 477 864
61 600 -981
780 363 669
327 51 759
386 304 -445
417 735 -624
291 419 -231
498 393 -352
10 93 -338
440 219 -365
260 50 794
270 95 -792
35 129 868
827 700 141
745 328 943
170 59 -128
396 255 -934
345 111 209
157 837 -200
404 586 -456
162 323 -898
17 814 -780
2 345 57
688 638 843
510 321 -18
349 544 292
634 469 -428
474 195 -516
655 462 620
765 804 -361
473 631 -377
841 537 697
765 20 -495
712 752 978
566 318 791
55 503 -784
775 473 -61
192 650 -674
531 374 -329
412 38 -643
669 825 696
97 247 -277
152 487 545
141 75 831
204 548 -952
364 675 102
323 25 -452
447 263 -319
134 1 -173
674 713 -282
824 772 116
783 377 -715
707 465 -685
692 55 -13
741 419 661
392 295 -565
505 779 325
493 643 -749
660 98 20
557 565 -874
140 4 705
534 831 886
771 60 -48
663 411 166
473 177 -261
615 203 116
705 181 -507
500 224 16
204 260 519
280 293 -855
200 472 -34
524 532 -64
844 193 -254
262 609 847
15 639 -75
194 28 875
10 24 735
654 757 -872
222 270 926
41 727 -80
494 437 -996
682 663 422
46 627 -57
339 458 -844
240 713 -923
651 602 -914
560 153 -591
75 645 490
604 118 177
504 514 460
413 685 -774
796 421 897
37 278 640
149 751 795
700 736 -348
598 275 62
758 773 307
757 697 -215
360 658 140
350 415 267
521 774 394
361 408 -65
764 431 500
108 304 -26
167 474 -766
127 252 -196
345 60 318
838 30 -721
85 458 -858
127 606 140
525 264 -643
553 776 -936
125 511 881
630 60 470
234 442 -335
645 359 868
523 289 54
349 292 527
59 370 -6
96 825 -953
635 37 -475
276 668 932
83 499 912
654 20 813
449 582 -189
638 316 -789
427 182 -727
745 669 641
531 804 -728
414 69 -672
274 664 528
412 299 -26
822 670 690
512 843 -147
330 468 -863
560 314 611
179 490 699
711 274 756
240 708 324
588 823 -847
327 303 803
590 115 -167
65 708 -757
756 627 -699
831 383 282
609 547 915
215 81 -272
598 793 -619
184 473 -307
273 102 785
374 792 -327
768 519 -29
442 761 901
640 621 -906
177 393 337
452 650 -654
483 526 6
561 780 345
828 239 -119
710 772 -166
255 23 863
396 12 -962
624 436 -251
401 61 -595
129 56 548
534 286 670
436 817 454
149 262 -768
74 103 547
723 738 -477
18 229 -670
226 337 625
7 135 937
144 34 -994
318 837 -998
430 722 817
838 423 244
443 189 -244
680 255 216
433 329 245
721 729 -682
25 616 -124
580 195 924
775 8 -276
143 713 580
574 19 555
113 213 -488
742 357 -433
227 542 -442
694 463 283
539 481 -886
152 710 225
260 672 424
676 501 -87
102 42 -305
764 638 -193
215 372 -597
221 475 24
734 440 -85
832 384 -73
7 420 219
623 88 -83
299 429 -293
793 342 268
172 352 -192
694 185 -654
695 729 797
719 754 -365
557 506 -478
430 579 792
192 489 6
555 139 -155
693 261 -157
777 82 519
835 830 -94
811 63 692
297 328 -590
171 209 -911
696 516 -221
563 793 32
73 427 -53
103 587 13
138 205 -50
672 810 -148
790 176 -397
12 69 895
265 47 314
318 199 293
657 620 649
312 794 -17
669 801 233
442 618 432
93 408 388
410 715 152
591 800 943
334 639 -500
117 427 30
779 524 654
674 137 -981
88 481 37
222 282 142
513 839 -53
383 142 -955
641 167 -507
493 817 369
42 704 137
48 583 671
658 266 -673
758 320 -227
361 406 -465
45 112 588
710 289 342
61 331 354
749 432 550
342 778 713
56 832 -74
468 809 315
428 110 -961
154 838 -6
65 188 887
159 708 511
153 180 336
663 417 41
692 317 584
236 501 -10
282 164 -523
376 668 152
283 799 -150
1 584 -492
299 172 368
532 407 -933
77 138 596
135 297 4
503 22 -225
420 229 -887
628 50 -152
794 841 748
435 608 298
99 340 26
218 318 418
76 622 96
646 653 286
306 178 624
573 473 482
218 580 900
482 260 -125
22 778 528
192 717 -378
667 69 -741
523 188 -797
303 798 630
262 421 662
586 18 -612
811 478 140
274 69 -873
55 250 -735
397 283 525
608 167 -451
537 735 -943
405 260 -253
358 380 874
41 54 537
603 316 -609
57 84 168
217 783 -630
708 288 -474
671 300 -167
561 173 868
665 740 238
95 543 22
731 333 14
350 11 -132
360 106 -820
640 587 -356
272 458 262
127 702 579
377 36 76
210 124 -903
234 472 66
567 333 258
845 93 -957
549 774 330
155 737 176
714 34 -562
581 298 269
176 137 -303
177 123 473
205 220 -993
706 400 -840
352 120 438
459 495 -219
8 638 -948
725 655 -391
779 511 -944
127 785 160
720 719 844
100 327 611
499 173 -959
632 467 64
466 114 -772
299 769 594
127 70 -543
339 202 672
758 183 474
842 428 -255
79 259 326
112 632 441
774 44 -625
775 801 589
815 445 290
504 572 -502
152 671 -202
823 416 371
20 717 218
653 763 138
33 768 -849
163 424 0
266 824 -222
226 666 184
224 399 580
778 782 -240
52 781 -340
510 624 -768
375 110 179
538 425 977
683 801 -735
689 155 -604
844 378 -384
235 735 441
136 247 71
93 750 216
835 403 -150
604 644 -960
449 133 -338
347 503 -532
522 336 -557
549 262 381
328 786 420
680 197 -780
36 516 -176
26 41 224
439 284 533
380 134 186
586 520 503
508 64 -828
321 762 -152
211 538 565
447 701 -157
496 534 530
729 338 -169
30 340 -985
696 290 -738
702 228 472
577 617 37
673 624 83
751 295 -764
451 667 -971
106 115 -210
831 719 225
143 101 107
845 571 -991
62 19 -339
596 394 695
363 470 -488
22 679 609
283 440 -459
829 76 208
55 175 -543
307 385 656
713 803 -215
326 48 164
283 828 877
120 134 386
566 224 -968
428 99 -102
66 651 -235
24 60 -668
807 275 608
631 225 -337
979 801
971 160 -842
466 663 551
360 936 -765
207 904 -249
971 816 -657
826 86 -614
16 947 -961
582 459 62
75 194 351
835 843 253
739 783 573
408 542 321
835 361 612
321 99 -910
86 377 916
530 440 -264
231 532 -785
747 283 -609
344 256 -470
585 845 -527
353 233 -62
40 475 283
569 728 -270
691 640 -239
157 788 -440
610 958 -374
129 838 -737
635 246 323
732 551 -668
205 451 764
409 377 -307
88 692 -417
773 214 -984
418 209 53
661 96 -114
172 472 -537
581 302 10
263 633 -470
720 885 -926
55 208 -480
501 146 -110
264 932 -242
428 526 -408
920 651 602
336 145 676
135 961 346
351 610 -340
442 865 671
670 833 -419
643 914 -743
304 339 952
733 833 356
949 280 -336
138 449 -621
247 125 540
285 900 448
430 588 -587
422 731 -634
38 816 -471
651 883 -414
502 272 116
725 895 -97
216 786 380
117 474 280
574 601 -239
578 117 467
33 705 -564
834 147 -827
244 302 -541
288 570 -112
491 711 741
810 109 501
201 119 -98
850 333 415
470 750 -127
333 48 -336
389 359 -949
213 648 -755
154 631 718
272 490 -231
229 897 547
157 381 -772
793 775 -722
483 77 71
622 705 141
463 637 -15
706 140 -406
770 560 996
81 66 -115
824 885 389
756 490 -393
768 869 132
931 336 950
607 352 975
549 752 303
59 904 -73
533 380 -876
234 42 -729
793 936 -490
270 118 924
777 118 569
143 147 193
921 384 160
903 76 791
675 315 -955
148 886 -942
466 117 -16
907 673 -897
70 357 -916
579 540 763
427 508 714
621 201 720
962 208 865
268 45 410
836 755 350
448 71 77
12 319 932
613 942 780
364 440 698
291 571 910
191 757 403
190 388 -133
477 97 850
139 738 780
962 894 -53
438 431 -243
266 728 -527
719 508 965
394 411 472
909 742 -653
750 541 28
977 289 -887
170 99 -511
123 174 741
951 203 -546
466 918 913
424 746 -176
795 883 -74
970 808 -45
318 534 -474
482 749 -930
425 144 -403
970 677 -332
499 519 799
763 465 265
894 884 297
883 255 -473
556 667 -103
227 307 677
477 185 -793
218 489 820
504 216 146
155 268 824
307 304 451
366 943 -19
308 502 -745
42 641 418
597 960 516
140 591 629
939 572 154
187 42 -173
529 461 -488
926 278 519
742 233 704
827 367 745
141 246 368
872 112 464
116 229 52
644 536 416
397 818 634
978 915 -778
155 353 -983
669 906 -276
155 33 24
430 59 254
312 100 238
2 124 -299
155 578 881
644 738 -857
198 685 -205
814 956 321
306 289 -787
426 234 -463
884 928 -158
213 45 561
550 57 -623
784 611 -882
930 882 566
583 391 973
920 701 194
356 822 677
674 149 -295
328 95 884
437 71 87
386 794 456
174 966 248
385 615 834
725 18 195
279 473 310
257 952 -72
601 329 744
415 959 -617
204 730 -48
692 472 394
535 270 -182
791 9 924
111 423 695
808 922 -448
439 167 670
939 702 -180
949 25 -731
188 795 -903
840 547 404
756 263 -452
427 376 -564
482 502 -620
510 729 635
386 308 -168
865 640 -441
268 801 -136
727 952 655
382 401 -80
479 335 782
555 316 -777
963 133 -839
792 871 -887
591 917 -628
880 50 -457
268 690 729
806 637 645
606 308 45
735 271 125
369 456 407
952 875 -669
173 956 698
400 258 364
564 176 340
355 576 -380
278 336 -651
641 640 411
188 532 -929
819 401 180
482 404 203
509 649 652
402 28 -362
225 124 -712
796 640 -173
597 733 186
38 852 518
149 868 -5
560 236 131
605 720 -896
123 754 342
180 394 -274
861 51 -747
847 468 760
9 89 -33
810 79 405
961 912 97
655 913 858
523 162 653
154 623 -147
576 484 361
95 779 478
480 741 115
402 527 -496
227 203 247
156 956 323
676 824 -750
143 788 5
514 734 -711
787 104 -763
937 861 937
781 404 -694
560 743 -240
355 91 140
897 811 -334
126 965 38
385 175 322
218 581 509
364 955 -338
658 326 716
593 555 121
482 455 -710
978 617 -10
369 32 -971
109 530 -542
644 108 635
445 52 -781
749 42 -523
507 96 -363
579 330 654
898 694 -676
629 99 633
522 463 822
74 747 10
591 854 991
528 348 998
570 739 566
706 655 -279
164 320 -380
565 319 -430
252 690 385
290 465 -801
154 310 -695
50 292 964
299 853 -801
954 939 -510
651 118 -709
722 55 370
810 834 546
476 574 -566
243 531 -349
487 539 650
418 721 91
310 274 -451
707 903 -243
390 216 188
432 927 498
392 30 759
617 849 198
48 537 -989
968 807 -247
423 282 142
229 698 -969
223 767 -480
731 972 723
611 363 -137
207 441 -802
521 126 703
256 801 -81
397 191 -549
371 640 -276
253 753 -395
647 518 62
112 519 -987
68 524 119
146 153 561
100 706 -439
968 440 -959
675 731 617
145 928 -840
76 460 65
914 740 -619
121 799 -607
971 173 -916
771 207 -971
428 472 999
804 863 -168
455 348 642
230 959 202
915 672 -625
261 929 147
799 295 563
781 941 -406
951 65 -547
549 540 -121
157 456 -301
568 529 -734
166 60 428
51 149 388
886 784 -150
493 448 -161
360 642 869
589 594 -345
416 534 -929
361 934 653
164 625 -204
361 723 -319
411 138 -25
620 238 -748
631 530 -862
115 521 903
947 636 918
349 455 -621
31 683 336
621 366 -151
855 37 183
814 381 252
311 871 -731
760 589 975
418 12 -549
358 198 -182
881 665 958
903 820 479
318 5 -933
865 380 -887
472 489 480
388 638 521
324 552 -532
232 719 -80
220 771 402
167 225 -829
840 888 -60
532 426 -437
419 199 693
584 799 108
209 715 -490
343 488 -431
605 389 19
130 691 -243
945 379 365
660 669 822
616 724 818
40 42 -801
189 649 -72
683 468 -881
230 544 -621
547 305 591
541 565 514
388 89 -938
602 741 -150
324 529 -864
18 912 485
121 227 13
810 89 -277
840 407 -20
443 841 -450
253 33 -465
197 764 -816
485 408 -503
974 840 -27
950 177 -757
978 51 4
877 900 396
578 777 -373
974 87 678
277 883 147
136 910 801
659 229 -144
786 106 597
