19
957 1951
865 726 618
254 440 97
907 651 522
612 34 391
715 540 516
24 704 538
658 4 600
911 239 908
648 127 902
757 17 878
889 302 781
841 395 413
681 37 492
271 721 212
746 204 643
504 483 172
282 682 480
55 893 472
785 128 745
901 415 454
397 429 360
478 752 383
820 926 348
763 511 745
11 550 596
782 22 760
772 661 460
434 54 248
756 278 679
817 284 299
74 894 529
345 102 371
215 515 443
161 726 115
166 346 450
866 344 268
898 615 303
549 688 162
740 699 367
686 47 512
637 216 895
434 436 271
469 388 63
626 492 22
177 611 610
478 160 989
506 953 605
871 167 921
446 619 143
676 510 90
494 595 859
381 634 29
301 617 198
749 398 17
349 257 368
300 830 923
580 482 523
681 638 929
544 8 496
179 708 185
381 807 851
499 61 48
854 756 579
613 443 670
171 693 231
283 240 846
193 169 730
921 611 950
187 197 971
190 709 88
49 827 668
649 332 417
304 653 198
918 482 105
645 862 333
313 62 906
723 873 289
783 386 292
768 475 514
323 351 234
619 646 544
479 605 644
23 2 38
51 149 264
723 517 401
599 16 208
43 459 343
646 414 545
500 293 848
266 857 245
352 367 388
383 272 345
614 508 721
617 864 460
187 188 439
696 352 197
777 839 172
367 145 933
689 329 181
428 924 762
339 343 966
724 103 592
129 486 824
593 544 184
44 836 251
602 134 604
836 909 432
378 345 534
755 741 440
101 93 160
672 663 514
572 182 984
421 639 161
547 35 552
86 841 357
728 615 408
226 473 882
518 235 234
741 466 501
207 380 58
766 726 58
28 537 578
510 207 747
420 741 570
486 349 907
246 32 656
113 35 578
409 348 178
111 187 642
942 741 291
513 459 686
926 347 478
777 540 480
819 314 731
911 599 396
56 344 355
621 290 862
789 163 804
189 414 504
662 291 759
195 232 910
431 55 156
763 605 833
836 61 538
802 715 523
332 84 631
602 116 310
120 316 110
897 279 71
226 84 691
787 935 573
586 639 419
641 671 17
882 423 956
943 782 4
413 412 846
283 433 568
297 703 726
83 625 867
762 658 440
624 826 147
178 549 853
211 708 601
387 166 194
820 720 408
19 24 377
637 130 218
670 910 928
692 222 697
452 234 23
519 424 288
280 224 800
575 430 855
296 336 90
261 794 959
790 491 692
867 422 527
584 52 51
716 719 469
543 922 738
373 956 672
480 556 341
175 498 927
881 692 697
134 751 296
284 767 225
868 763 531
606 369 252
871 400 194
732 797 15
202 798 771
771 769 822
133 436 371
248 432 678
579 436 348
905 526 351
878 184 804
710 287 198
312 878 20
237 412 14
278 661 552
286 875 81
606 536 21
738 376 287
704 306 769
225 263 168
815 945 471
35 592 737
211 583 455
683 945 428
442 809 508
442 346 562
45 789 236
728 369 643
388 701 989
442 808 513
888 957 947
60 129 714
125 781 597
936 503 45
242 623 842
216 111 454
299 553 587
597 744 449
830 641 565
113 191 911
104 610 768
449 330 585
850 680 351
325 309 917
459 332 979
726 611 389
471 115 15
698 907 333
129 573 844
551 22 799
433 892 524
507 623 238
509 121 951
741 55 998
601 823 268
580 923 138
796 363 911
837 33 851
826 805 383
258 26 455
33 910 646
382 633 410
365 214 920
405 40 788
160 896 406
11 738 318
351 627 747
277 70 261
34 494 350
599 918 57
382 541 531
482 382 920
724 794 231
174 22 773
913 163 595
336 295 30
716 731 218
552 196 448
271 204 69
608 487 684
469 281 291
315 817 557
575 924 314
273 340 199
140 872 470
396 43 965
264 939 784
304 443 47
272 404 127
418 452 110
553 517 737
937 84 439
882 519 103
673 395 562
218 39 612
19 404 527
326 413 117
864 194 744
142 218 495
529 418 567
465 117 468
572 474 96
614 141 960
68 174 820
123 73 729
202 177 155
112 947 405
394 372 300
482 557 368
205 604 826
764 94 357
564 15 384
335 317 845
781 912 600
879 602 190
368 472 840
230 57 683
429 513 119
536 161 847
451 750 764
892 807 250
747 895 347
192 74 354
878 565 472
343 437 33
203 311 921
737 658 730
306 527 361
811 267 143
230 286 871
285 533 227
693 382 937
62 382 142
952 926 370
307 487 647
473 208 939
399 22 245
133 743 998
914 631 575
871 876 329
269 450 221
248 308 427
178 629 119
327 153 791
192 758 511
703 465 566
706 147 902
935 720 574
944 31 913
254 694 781
65 635 275
559 652 418
230 506 377
779 499 52
955 912 314
551 175 864
739 862 277
624 192 318
796 419 142
171 532 429
279 299 61
270 55 420
703 311 415
424 293 622
328 916 843
52 931 976
594 956 748
384 795 687
611 761 735
330 578 828
896 580 909
498 463 109
177 171 681
74 448 129
313 559 149
42 532 909
556 828 933
512 236 907
574 643 454
134 44 725
132 561 624
392 326 350
665 895 974
89 45 983
610 492 29
874 401 73
849 575 325
557 957 357
803 618 513
204 530 772
690 523 146
638 405 799
715 54 707
826 315 630
644 64 210
372 951 447
146 792 53
840 839 328
421 444 330
169 354 30
198 103 28
248 745 47
141 359 1000
446 578 843
332 392 890
281 728 890
80 794 18
46 688 27
482 955 682
475 569 442
748 671 993
330 272 826
483 21 238
655 33 856
923 168 978
415 923 707
372 247 481
948 840 68
326 300 755
841 79 152
920 372 418
418 717 74
239 534 749
754 455 401
610 869 79
480 876 378
546 295 728
944 597 466
460 167 960
767 612 829
497 575 127
754 892 910
845 752 467
99 119 814
359 712 636
350 436 823
323 117 560
235 495 422
390 537 310
729 120 856
792 582 902
206 207 150
583 312 876
683 577 904
374 391 781
132 450 5
701 606 129
395 672 489
561 636 302
252 451 597
291 342 340
288 265 896
809 370 650
801 669 500
644 836 898
520 862 31
779 395 344
418 443 955
274 756 2
501 332 691
362 404 209
402 351 350
257 134 975
605 874 242
108 443 113
870 289 443
734 183 436
785 583 28
946 892 901
423 785 879
178 481 204
28 941 608
37 801 130
293 360 863
729 223 404
185 124 110
582 760 916
623 417 793
301 718 669
176 339 755
309 178 478
259 477 493
400 693 363
629 357 475
337 281 890
551 267 711
391 526 877
443 896 287
524 200 960
270 805 640
137 124 502
360 93 849
312 752 690
631 458 831
879 4 7
264 339 759
350 634 708
532 749 242
501 393 166
593 668 829
428 214 512
822 542 722
701 472 773
42 773 212
720 172 184
441 795 78
80 278 61
175 793 841
374 388 218
560 859 382
58 476 91
412 755 71
677 541 30
621 550 502
389 333 617
310 229 258
252 527 240
329 794 948
78 64 299
103 502 749
324 53 950
157 181 43
666 647 416
210 367 335
624 689 792
387 935 271
410 601 322
628 121 445
587 311 861
616 102 356
760 626 679
544 783 454
554 479 784
590 506 746
456 706 904
466 7 487
213 117 917
877 26 691
566 737 950
952 933 528
857 62 503
684 349 791
27 650 198
49 482 49
457 292 566
260 546 322
40 211 460
630 909 117
768 158 712
129 923 452
235 747 829
372 522 590
455 623 139
172 900 321
951 766 754
32 673 322
507 314 292
863 291 488
513 515 933
31 445 722
773 209 233
281 876 56
903 622 334
26 480 100
248 631 656
170 626 224
534 499 551
21 287 954
962 938 904
716 94 982
99 458 943
13 916 164
19 35 549
924 829 81
515 865 381
720 11 471
590 510 360
546 233 880
207 579 9
918 506 12
420 647 501
466 339 286
456 913 553
195 949 415
44 443 754
481 677 806
291 39 439
97 48 463
674 917 119
779 287 382
111 883 796
31 534 503
470 956 217
577 157 977
420 688 652
604 796 229
333 171 760
288 544 904
632 150 513
437 679 591
177 514 46
109 869 107
655 46 125
751 527 948
49 108 122
677 909 904
62 935 668
339 54 635
771 800 84
87 690 780
22 457 255
504 416 395
48 377 258
748 78 406
931 240 756
14 946 76
946 895 516
934 812 880
254 147 757
756 232 900
556 928 569
24 870 796
955 726 157
770 679 979
9 548 434
441 337 233
261 929 179
859 735 168
577 610 483
125 207 481
89 247 479
115 492 76
191 70 42
843 150 602
277 355 398
148 491 544
461 961 812
108 142 501
366 468 845
410 756 23
258 675 316
216 773 304
298 296 767
134 365 684
644 670 402
915 727 469
144 84 915
480 473 487
58 246 853
705 463 728
365 185 651
812 201 427
26 430 106
688 626 461
637 34 773
112 64 626
664 162 264
844 564 237
695 441 205
662 483 157
367 266 739
795 312 139
344 783 409
900 949 824
864 269 546
11 511 81
319 338 767
69 112 801
409 710 268
693 182 463
106 904 409
655 484 353
445 602 972
947 127 66
714 923 882
86 616 175
856 296 17
214 513 465
242 449 478
535 11 29
935 561 484
800 540 853
560 48 979
922 961 877
833 593 350
487 561 199
62 385 452
163 231 60
53 649 365
812 530 794
99 586 735
362 22 341
813 639 719
906 295 33
952 701 700
680 858 551
70 494 416
787 218 848
899 758 766
656 643 9
224 590 277
859 390 45
108 951 688
266 564 112
933 339 465
45 465 423
420 718 105
270 878 187
297 532 929
814 17 318
413 697 792
668 571 461
487 288 96
381 101 131
409 540 298
411 595 32
393 6 523
155 597 829
768 670 232
239 656 132
515 229 653
437 237 982
675 26 470
728 605 637
732 317 127
304 545 961
655 860 8
121 266 22
857 292 593
536 364 522
180 304 78
645 619 976
706 140 977
829 155 70
451 161 139
49 431 474
396 511 681
115 881 840
578 85 175
95 36 412
428 806 47
930 864 521
818 660 64
870 498 528
679 721 997
76 225 768
277 44 75
368 511 958
167 257 893
102 522 844
363 417 700
87 696 793
240 402 589
861 105 18
328 835 316
771 396 537
837 660 579
206 801 443
571 382 501
659 36 114
283 748 621
891 405 117
142 341 916
113 517 250
138 394 911
46 421 328
265 934 155
308 102 7
37 560 507
282 624 929
633 614 660
679 617 991
229 936 901
710 154 537
561 924 394
243 454 467
422 618 839
538 702 101
560 900 497
684 134 344
405 406 361
384 381 548
582 567 665
493 601 969
807 350 911
581 841 210
550 711 360
610 195 221
180 179 379
661 493 411
2 756 870
709 441 598
186 860 587
774 96 726
736 813 921
214 285 802
404 226 152
687 886 327
572 3 419
464 796 657
313 304 507
582 565 146
652 525 255
847 118 948
196 205 755
31 810 715
413 784 870
775 700 619
539 951 528
720 229 7
429 205 386
227 50 132
917 52 450
228 358 822
572 213 859
675 185 849
868 190 882
53 682 585
210 53 588
11 543 667
532 292 275
558 199 670
158 449 973
874 834 923
796 272 729
703 304 586
915 406 412
191 581 768
386 776 280
841 749 996
813 438 669
889 228 846
558 482 853
378 897 197
51 85 632
521 81 543
319 342 180
487 592 12
325 260 366
424 160 622
333 602 143
408 687 923
98 728 185
770 265 295
151 369 516
661 509 824
950 168 752
937 466 68
233 637 424
894 834 216
600 186 540
779 623 70
106 647 314
940 212 545
664 81 285
482 587 390
90 703 872
767 743 246
285 801 120
874 361 321
54 943 82
460 805 586
780 315 168
859 37 88
726 547 386
736 536 937
742 761 735
264 806 830
123 24 882
635 899 441
742 318 395
452 600 317
461 856 555
164 791 971
910 959 66
564 850 982
260 576 232
428 148 849
924 831 918
655 64 273
364 126 659
144 888 977
144 603 442
184 34 876
82 945 85
28 619 719
360 137 29
172 268 284
742 576 833
430 617 254
551 333 305
419 940 831
253 175 526
532 935 957
935 213 426
740 652 889
68 812 625
939 689 336
67 861 678
507 774 917
765 719 461
321 811 598
937 699 423
574 927 978
355 163 68
242 897 868
149 27 704
634 469 699
222 516 745
679 750 629
101 346 536
21 226 106
501 83 37
324 640 723
553 655 701
891 894 163
351 607 22
912 855 462
554 914 660
934 599 422
750 413 93
836 935 998
811 480 833
865 282 892
239 877 342
913 59 50
716 491 621
664 334 836
586 289 246
262 409 12
491 796 184
3 371 363
260 478 261
506 546 92
356 819 542
731 628 408
60 286 510
332 232 184
788 916 628
622 719 926
74 310 392
560 478 989
646 184 426
910 292 213
794 602 187
344 473 608
505 489 138
371 201 442
806 907 151
903 593 785
800 546 769
200 329 893
102 391 506
665 548 850
368 205 94
174 277 456
675 921 100
268 922 20
489 627 511
82 333 91
288 320 198
769 798 50
249 107 873
515 709 335
334 574 760
22 4 220
648 919 861
909 84 607
748 266 551
268 818 804
758 840 580
32 200 839
161 214 95
800 473 814
557 331 550
463 244 939
576 354 371
777 715 641
203 739 985
199 929 12
610 589 94
513 469 927
357 856 695
566 761 401
13 408 380
492 211 671
351 431 273
424 125 90
102 442 123
847 73 880
366 221 720
787 689 192
699 597 774
430 313 975
464 494 537
421 791 261
764 901 293
234 3 387
839 476 188
915 928 25
763 490 291
715 897 24
636 914 425
394 774 470
45 264 616
800 252 34
873 420 141
458 284 981
781 825 750
579 779 320
549 598 108
830 546 135
178 433 515
926 908 975
748 950 32
832 170 445
413 463 44
490 902 965
762 733 234
916 10 481
487 427 957
120 716 130
320 312 467
591 421 589
921 123 968
783 204 390
269 265 716
745 303 759
359 607 464
67 625 446
343 605 879
445 446 283
270 941 56
221 915 960
314 798 386
676 404 441
719 460 996
430 304 810
353 529 225
582 218 176
80 494 520
217 906 559
180 164 443
800 24 893
224 375 375
521 371 840
701 61 514
353 441 161
332 355 747
389 570 978
164 27 918
875 957 807
583 349 301
831 910 250
676 69 839
107 830 53
451 450 600
557 561 70
336 753 554
512 563 515
141 47 456
556 244 153
738 266 207
703 405 846
394 72 592
505 387 763
287 136 807
648 718 111
176 170 884
483 34 95
136 411 940
752 785 259
799 708 128
538 275 929
59 143 542
371 923 752
332 680 423
781 740 792
94 661 502
173 800 404
746 546 754
506 247 726
862 550 510
907 935 25
216 553 333
715 747 151
756 682 193
795 337 223
633 715 780
374 343 608
136 33 941
289 414 662
152 481 204
638 480 235
319 15 968
451 444 870
384 15 903
766 242 770
173 195 944
389 847 775
232 951 307
703 326 146
29 167 137
364 251 530
805 620 952
399 513 598
955 773 360
198 610 333
75 505 407
206 807 731
332 233 633
3 912 265
43 42 882
353 774 358
937 441 559
592 482 13
338 161 96
191 470 408
808 99 859
324 145 376
663 265 688
660 83 879
654 37 545
587 751 395
594 315 73
232 21 177
830 428 701
590 377 223
55 429 931
483 153 532
786 558 297
456 48 266
917 4 167
488 250 208
790 269 519
46 546 903
160 887 419
59 47 334
245 127 910
113 648 546
861 726 962
439 279 811
3 292 259
151 255 443
202 251 227
900 69 970
149 855 81
148 9 196
591 337 172
361 750 753
283 776 370
769 283 80
944 280 451
533 315 227
724 180 32
220 717 895
480 385 965
913 7 123
855 693 555
583 557 476
535 499 316
46 19 72
687 584 494
433 398 900
157 747 676
126 488 940
192 514 933
126 6 16
652 745 358
330 449 918
215 89 669
748 441 206
517 560 975
455 615 152
196 357 200
917 561 858
700 219 464
893 507 56
892 870 951
342 536 512
625 327 662
358 559 573
526 761 922
222 764 922
883 176 347
2 147 844
876 847 748
869 445 220
20 953 49
769 534 56
711 925 260
891 384 186
917 811 633
206 708 843
84 629 729
503 488 860
63 522 319
491 462 111
535 250 684
21 59 347
583 36 18
649 416 340
139 572 112
831 843 772
856 527 816
687 92 911
179 307 183
690 124 720
838 436 933
939 538 861
543 241 452
844 699 354
275 507 240
520 663 776
948 653 329
891 493 283
607 119 622
390 614 546
733 145 141
863 459 384
418 955 111
190 638 93
754 864 600
531 933 191
850 54 461
398 644 778
119 640 277
772 555 939
329 525 871
119 552 917
723 604 625
662 887 188
64 712 849
502 156 84
831 518 390
332 574 166
794 544 541
334 917 927
373 76 164
780 159 491
59 291 234
608 896 69
912 457 289
7 272 449
79 670 670
387 340 511
608 822 989
355 727 541
429 142 612
410 102 513
306 635 497
830 575 224
590 832 570
444 325 442
936 645 123
850 92 6
821 725 473
625 326 519
296 533 229
410 300 900
873 740 774
202 772 58
216 366 239
300 924 461
265 931 869
651 591 384
293 780 567
437 176 33
123 442 558
795 362 136
136 38 122
671 185 845
806 271 863
624 739 760
509 717 600
95 943 265
900 387 583
506 162 811
849 29 158
457 253 703
51 110 513
277 577 811
519 300 661
692 363 982
301 530 721
235 556 333
357 705 960
261 476 866
186 925 44
158 813 691
320 42 373
836 488 971
396 514 40
712 116 441
358 469 956
147 167 428
403 370 439
764 897 621
579 352 671
780 167 71
175 769 505
914 82 948
514 132 319
243 539 756
792 182 693
493 902 975
103 665 461
267 474 899
118 461 542
286 39 897
942 923 596
844 139 428
794 6 617
326 552 124
218 491 264
839 695 146
749 201 252
146 554 979
677 637 158
533 473 51
814 892 750
55 208 470
957 62 269
638 252 889
803 843 62
297 67 226
237 620 475
32 491 290
428 191 932
430 259 669
470 929 254
930 201 191
559 141 612
281 90 521
946 526 48
580 244 173
858 155 235
754 756 805
723 937 499
156 363 220
484 577 95
114 69 877
148 761 822
259 689 633
402 709 935
66 367 980
237 99 641
780 230 296
716 397 304
397 433 958
838 709 404
616 746 344
162 377 834
407 932 790
264 472 722
596 112 688
422 686 841
77 385 984
320 251 832
778 280 687
882 937 455
239 21 752
527 744 190
667 959 405
537 629 496
695 404 523
18 127 614
285 177 293
240 688 487
337 925 721
151 440 558
949 567 38
876 774 567
748 9 17
782 728 993
948 131 329
437 925 452
639 33 419
282 69 394
461 416 333
586 470 70
334 92 269
947 290 837
706 886 959
33 120 601
31 16 577
635 69 185
614 720 71
407 863 109
454 339 763
240 159 224
487 248 441
104 38 574
104 388 17
678 733 408
308 643 664
879 203 498
84 497 570
198 607 225
252 199 761
450 103 782
305 393 876
116 646 703
672 762 676
834 890 976
754 569 450
882 684 472
829 836 292
307 765 990
730 907 796
952 819 194
345 118 855
131 310 93
141 778 130
85 457 68
728 90 185
936 639 640
400 702 160
322 260 227
726 58 896
147 98 415
20 228 742
59 791 323
718 892 102
875 814 632
423 145 142
930 830 595
674 157 529
315 730 415
226 953 818
11 56 914
377 275 975
908 408 976
645 257 589
793 459 691
410 66 857
796 439 173
420 905 933
281 648 766
572 179 437
189 836 392
724 358 753
460 940 204
318 285 756
260 715 499
899 853 120
282 98 913
758 889 934
3 397 348
554 213 78
793 89 2
195 774 767
623 224 824
51 843 340
806 735 14
797 85 79
366 728 180
638 81 966
603 197 505
71 66 663
631 67 36
405 254 823
895 117 267
127 378 144
774 558 379
594 566 124
757 375 509
632 509 572
766 102 445
886 230 886
548 479 158
6 265 941
400 341 481
910 716 410
121 486 170
80 819 530
776 309 363
646 552 794
895 268 833
537 2 862
689 517 969
696 707 915
775 143 949
765 82 406
708 293 156
343 498 509
946 909 99
777 680 914
843 654 777
21 391 859
726 138 493
424 882 65
39 501 379
140 246 687
207 334 222
372 348 846
23 487 503
844 429 787
181 55 437
279 657 880
73 571 334
696 807 643
824 625 557
95 521 16
616 725 305
95 497 146
962 560 624
129 529 156
81 77 553
877 400 975
886 719 546
423 425 167
50 264 798
799 403 706
306 895 853
659 498 30
321 111 249
208 791 230
782 281 351
34 128 807
252 420 261
76 700 600
151 901 733
167 419 373
885 606 444
556 261 643
474 682 729
355 551 828
872 732 950
830 544 136
778 346 44
821 41 124
357 324 387
267 960 565
901 298 327
859 231 383
625 583 807
